,laptop_ID,Company,TypeName,Inches,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Memory_Type
223,228,1067.7748540145985,782.0786244841817,15.6,1015.0152482269503,8,1024,1205.7682352941176,1168.1394776119403,2.1,794.0,655.29776
224,229,1186.06898989899,1731.3806341463417,17.3,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,4.42,2456.34,1388.7893357058124
225,230,626.7758252427184,782.0786244841817,15.6,1595.7791081593928,8,256,935.683023255814,1168.1394776119403,2.2,832.0,1388.7893357058124
226,231,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,16,1024,796.1311538461539,1168.1394776119403,2.3,859.01,655.29776
227,232,1104.1693670886077,782.0786244841817,15.6,1015.0152482269503,8,256,612.5227777777777,1168.1394776119403,2.0,769.0,1388.7893357058124
228,233,1104.1693670886077,782.0786244841817,17.3,1015.0152482269503,8,256,1651.3279574468086,1168.1394776119403,2.69,891.0,1388.7893357058124
229,234,1067.7748540145985,782.0786244841817,15.6,1595.7791081593928,8,1024,1306.0,1168.1394776119403,1.9,1269.0,655.29776
230,235,1104.1693670886077,782.0786244841817,15.6,541.625955882353,4,1024,969.882738654147,1168.1394776119403,2.37,398.99,655.29776
231,236,1067.7748540145985,782.0786244841817,15.6,330.0,4,500,300.8877777777777,1168.1394776119403,2.1,330.0,655.29776
232,237,1086.3844444444444,1731.3806341463417,15.6,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,3.2,1499.0,1388.7893357058124
233,238,1186.06898989899,782.0786244841817,14.0,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.6,859.0,1388.7893357058124
234,239,626.7758252427184,1282.401652892562,13.3,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.6,689.0,1388.7893357058124
235,240,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,16,256,796.1311538461539,617.0688709677419,2.36,899.0,1388.7893357058124
236,241,626.7758252427184,782.0786244841817,15.6,541.625955882353,4,1024,969.882738654147,617.0688709677419,2.1,390.0,655.29776
237,242,1104.1693670886077,782.0786244841817,15.6,571.95,4,128,588.5527777777778,1168.1394776119403,2.2,575.0,1388.7893357058124
238,243,1104.1693670886077,1731.3806341463417,17.3,1595.7791081593928,32,512,1651.3279574468086,1168.1394776119403,4.7,3890.0,1388.7893357058124
239,244,626.7758252427184,1731.3806341463417,15.6,1015.0152482269503,8,256,1651.3279574468086,1168.1394776119403,2.5,846.0,1388.7893357058124
240,245,1086.3844444444444,782.0786244841817,15.6,541.625955882353,8,128,969.882738654147,1168.1394776119403,2.2,589.0,1388.7893357058124
241,246,1104.1693670886077,782.0786244841817,17.3,1595.7791081593928,8,128,1231.0,1168.1394776119403,2.1,1145.0,1388.7893357058124
242,247,1104.1693670886077,782.0786244841817,17.3,1595.7791081593928,8,128,1651.3279574468086,587.9733333333334,2.69,889.0,1388.7893357058124
243,248,1186.06898989899,1731.3806341463417,15.6,1015.0152482269503,8,256,1651.3279574468086,1168.1394776119403,2.56,879.0,1388.7893357058124
244,249,1086.3844444444444,1282.401652892562,13.9,1595.7791081593928,8,256,969.882738654147,1168.1394776119403,1.38,1079.0,1388.7893357058124
245,250,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,8,128,864.4795121951221,1168.1394776119403,2.2,985.0,1388.7893357058124
246,251,1067.7748540145985,782.0786244841817,15.6,1015.0152482269503,8,1024,969.882738654147,1168.1394776119403,2.04,559.0,655.29776
247,252,1104.1693670886077,1731.3806341463417,17.3,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,3.6,2999.0,1388.7893357058124
248,253,1067.7748540145985,782.0786244841817,13.3,1015.0152482269503,4,500,1205.7682352941176,1168.1394776119403,1.49,675.0,655.29776
249,254,1564.1985714285713,1548.2303571428572,13.3,1015.0152482269503,8,512,1795.569,1749.6307692307694,1.37,2040.0,1388.7893357058124
250,255,1186.06898989899,1282.401652892562,15.6,1595.7791081593928,8,1024,1205.7682352941176,1168.1394776119403,2.08,819.0,655.29776
251,256,1104.1693670886077,1731.3806341463417,17.3,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,4.3,1799.0,1388.7893357058124
252,257,1104.1693670886077,782.0786244841817,15.6,445.8241666666667,4,1024,588.5527777777778,1168.1394776119403,1.68,469.0,655.29776
253,258,1086.3844444444444,1282.401652892562,13.9,1595.7791081593928,8,512,1205.7682352941176,1168.1394776119403,1.37,1849.0,1388.7893357058124
254,259,626.7758252427184,782.0786244841817,17.3,541.625955882353,4,256,649.665,1168.1394776119403,3.0,702.0,1388.7893357058124
255,260,1186.06898989899,1548.2303571428572,13.3,1015.0152482269503,8,256,1205.7682352941176,1168.1394776119403,1.41,949.0,1388.7893357058124
256,261,1067.7748540145985,782.0786244841817,15.6,462.395,8,128,392.04875,1168.1394776119403,1.91,445.9,1388.7893357058124
257,262,1067.7748540145985,782.0786244841817,17.3,1595.7791081593928,16,1024,988.9233333333334,1168.1394776119403,2.9,1059.0,655.29776
258,263,1728.908148148148,1731.3806341463417,17.3,1595.7791081593928,16,512,1651.3279574468086,1168.1394776119403,4.14,2499.0,1388.7893357058124
259,264,1086.3844444444444,1282.401652892562,15.6,1595.7791081593928,8,512,1651.3279574468086,1168.1394776119403,2.0,1699.0,1388.7893357058124
260,265,1186.06898989899,782.0786244841817,17.3,1595.7791081593928,8,128,864.4795121951221,1168.1394776119403,2.8,1142.0,1388.7893357058124
261,266,1086.3844444444444,782.0786244841817,15.6,541.625955882353,4,256,969.882738654147,587.9733333333334,2.2,444.0,1388.7893357058124
262,267,1067.7748540145985,782.0786244841817,15.6,1015.0152482269503,4,500,969.882738654147,1168.1394776119403,2.1,722.0,655.29776
263,268,1186.06898989899,782.0786244841817,15.6,1015.0152482269503,4,1024,969.882738654147,1168.1394776119403,2.18,657.0,655.29776
264,269,1186.06898989899,782.0786244841817,15.6,1015.0152482269503,8,1024,588.5527777777778,1168.1394776119403,2.24,565.0,655.29776
265,270,1186.06898989899,1282.401652892562,15.6,1015.0152482269503,8,256,1205.7682352941176,1168.1394776119403,2.67,799.0,1388.7893357058124
266,271,1104.1693670886077,1282.401652892562,13.3,1595.7791081593928,8,512,1205.7682352941176,1168.1394776119403,1.1,1499.0,1388.7893357058124
267,272,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,4,1024,969.882738654147,587.9733333333334,2.2,467.0,655.29776
268,273,1067.7748540145985,782.0786244841817,17.3,1595.7791081593928,8,1024,1047.3028,1168.1394776119403,2.5,1018.0,655.29776
269,274,1086.3844444444444,782.0786244841817,15.6,1595.7791081593928,8,256,1205.7682352941176,1168.1394776119403,2.05,880.0,1388.7893357058124
270,275,1564.1985714285713,1548.2303571428572,13.3,1015.0152482269503,8,512,1725.6333333333332,1749.6307692307694,1.37,1958.9,1388.7893357058124
271,276,1104.1693670886077,1731.3806341463417,17.3,1682.3333333333333,16,256,1261.1216666666667,1168.1394776119403,3.2,1549.0,1388.7893357058124
272,277,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,8,256,606.0823529411764,617.0688709677419,2.14,735.07,1388.7893357058124
273,278,1086.3844444444444,1282.401652892562,14.0,1595.7791081593928,16,512,969.882738654147,1168.1394776119403,1.36,2499.0,1388.7893357058124
274,279,1267.8125,782.0786244841817,15.6,1595.7791081593928,8,500,1403.6666666666667,1168.1394776119403,2.2,812.0,655.29776
275,280,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,12,1024,969.882738654147,1168.1394776119403,2.3,713.07,655.29776
276,281,1186.06898989899,782.0786244841817,17.3,1595.7791081593928,8,128,864.4795121951221,617.0688709677419,2.8,1099.0,1388.7893357058124
277,282,626.7758252427184,782.0786244841817,15.6,1595.7791081593928,8,1024,649.665,1168.1394776119403,2.2,745.0,655.29776
278,283,1086.3844444444444,782.0786244841817,17.3,541.625955882353,4,1024,969.882738654147,1168.1394776119403,2.8,489.0,655.29776
279,284,1086.3844444444444,782.0786244841817,17.3,1595.7791081593928,8,2048,988.9233333333334,587.9733333333334,2.8,849.0,655.29776
280,285,1086.3844444444444,782.0786244841817,17.3,1595.7791081593928,6,128,935.683023255814,1168.1394776119403,2.8,859.0,1388.7893357058124
281,286,1186.06898989899,782.0786244841817,15.6,541.625955882353,4,1024,588.5527777777778,617.0688709677419,2.25,428.0,655.29776
282,287,1086.3844444444444,1731.3806341463417,15.6,1015.0152482269503,8,256,1651.3279574468086,1168.1394776119403,2.5,829.0,1388.7893357058124
283,288,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,6,256,969.882738654147,1168.1394776119403,2.2,579.0,1388.7893357058124
284,289,626.7758252427184,782.0786244841817,15.6,1595.7791081593928,8,256,988.9233333333334,1168.1394776119403,3.0,951.0,1388.7893357058124
285,290,626.7758252427184,782.0786244841817,15.6,1595.7791081593928,12,1024,969.882738654147,1168.1394776119403,2.15,659.0,655.29776
286,291,1086.3844444444444,782.0786244841817,15.6,1595.7791081593928,8,256,969.882738654147,1168.1394776119403,1.95,1097.0,1388.7893357058124
287,292,1104.1693670886077,1548.2303571428572,15.6,1015.0152482269503,8,256,935.683023255814,1168.1394776119403,1.7,977.0,1388.7893357058124
288,293,1086.3844444444444,1731.3806341463417,15.6,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,2.5,1179.0,1388.7893357058124
289,294,1086.3844444444444,782.0786244841817,15.6,1595.7791081593928,8,1024,935.683023255814,587.9733333333334,2.2,659.01,655.29776
290,295,626.7758252427184,782.0786244841817,15.6,312.236375,2,16,969.882738654147,553.5851851851852,2.19,199.0,1388.7893357058124
291,296,1104.1693670886077,1731.3806341463417,17.3,1595.7791081593928,8,1024,1651.3279574468086,1168.1394776119403,3.0,1187.0,655.29776
292,297,1067.7748540145985,782.0786244841817,17.3,541.625955882353,8,1024,969.882738654147,1168.1394776119403,2.54,489.0,655.29776
293,298,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,8,256,1651.3279574468086,1168.1394776119403,2.0,1829.0,1388.7893357058124
294,299,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,8,256,1205.7682352941176,1168.1394776119403,2.05,739.0,1388.7893357058124
295,300,1086.3844444444444,1731.3806341463417,15.6,1595.7791081593928,8,1024,1651.3279574468086,1168.1394776119403,3.2,1299.0,655.29776
296,301,626.7758252427184,782.0786244841817,15.6,1595.7791081593928,8,256,1651.3279574468086,617.0688709677419,2.5,979.0,1388.7893357058124
297,302,1186.06898989899,2280.3589655172414,17.3,1595.7791081593928,16,256,2291.9011111111113,1168.1394776119403,3.42,2884.86,1388.7893357058124
298,303,1086.3844444444444,782.0786244841817,15.6,534.0,6,1024,588.5527777777778,1168.1394776119403,2.4,499.0,655.29776
299,304,1104.1693670886077,1548.2303571428572,15.6,1595.7791081593928,16,512,935.683023255814,1168.1394776119403,1.63,1468.0,1388.7893357058124
300,305,1104.1693670886077,782.0786244841817,14.0,541.625955882353,4,128,969.882738654147,1168.1394776119403,1.3,509.0,1388.7893357058124
301,306,1104.1693670886077,1731.3806341463417,17.3,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,2.9,2122.0,1388.7893357058124
302,307,1086.3844444444444,782.0786244841817,17.3,1015.0152482269503,6,1024,1651.3279574468086,1168.1394776119403,2.8,649.0,655.29776
303,308,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,8,2048,935.683023255814,587.9733333333334,2.2,549.0,655.29776
304,309,1104.1693670886077,1731.3806341463417,15.6,1595.7791081593928,8,128,1651.3279574468086,1168.1394776119403,2.5,1265.0,1388.7893357058124
305,310,1086.3844444444444,782.0786244841817,15.6,421.1222222222222,4,1024,969.882738654147,587.9733333333334,2.2,359.99,655.29776
306,311,1067.7748540145985,1282.401652892562,13.3,1595.7791081593928,16,256,969.882738654147,1168.1394776119403,1.28,1975.0,1388.7893357058124
307,312,1267.8125,782.0786244841817,15.6,1595.7791081593928,8,256,1403.6666666666667,1168.1394776119403,2.2,1043.0,1388.7893357058124
308,313,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,8,128,935.683023255814,1168.1394776119403,2.3,819.0,1388.7893357058124
309,314,1067.7748540145985,782.0786244841817,15.6,541.625955882353,4,1024,969.882738654147,1168.1394776119403,1.86,469.0,655.29776
310,315,1086.3844444444444,782.0786244841817,13.3,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.1,999.0,1388.7893357058124
311,316,1186.06898989899,1548.2303571428572,13.3,1595.7791081593928,16,1024,1205.7682352941176,1168.1394776119403,1.21,2499.0,1388.7893357058124
312,317,1728.908148148148,1731.3806341463417,15.6,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,2.8,2099.0,1388.7893357058124
313,318,626.7758252427184,782.0786244841817,15.6,448.5,8,256,588.5527777777778,1168.1394776119403,2.23,469.0,1388.7893357058124
314,319,1104.1693670886077,1282.401652892562,11.6,312.236375,2,32,969.882738654147,1168.1394776119403,1.1,275.0,527.6082666666667
315,320,1186.06898989899,782.0786244841817,15.6,1015.0152482269503,8,128,864.4795121951221,1168.1394776119403,2.33,844.0,1388.7893357058124
316,321,1067.7748540145985,1282.401652892562,13.3,1595.7791081593928,16,1024,1205.7682352941176,1168.1394776119403,1.29,2449.0,1388.7893357058124
317,322,1086.3844444444444,782.0786244841817,13.3,312.236375,4,16,969.882738654147,553.5851851851852,1.45,459.9,527.6082666666667
318,323,1067.7748540145985,782.0786244841817,14.0,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.95,980.0,1388.7893357058124
319,324,626.7758252427184,782.0786244841817,11.6,421.1222222222222,4,128,969.882738654147,1168.1394776119403,1.4,485.0,527.6082666666667
320,325,1067.7748540145985,782.0786244841817,14.0,1595.7791081593928,8,256,969.882738654147,1168.1394776119403,1.48,1292.0,1388.7893357058124
321,326,1086.3844444444444,782.0786244841817,17.3,1015.0152482269503,4,1024,612.5227777777777,1168.1394776119403,2.79,589.0,655.29776
322,327,1104.1693670886077,782.0786244841817,14.0,1595.7791081593928,8,256,969.882738654147,1168.1394776119403,2.0,1094.0,1388.7893357058124
323,329,1067.7748540145985,782.0786244841817,15.6,1595.7791081593928,8,1024,1205.7682352941176,1168.1394776119403,2.1,902.0,655.29776
324,330,626.7758252427184,782.0786244841817,15.6,658.7957142857142,8,256,1261.1216666666667,1168.1394776119403,2.2,659.0,1388.7893357058124
325,331,1086.3844444444444,782.0786244841817,14.0,312.236375,4,32,969.882738654147,1168.1394776119403,1.44,292.0,527.6082666666667
326,332,626.7758252427184,782.0786244841817,15.6,1015.0152482269503,6,1024,969.882738654147,1168.1394776119403,2.23,549.0,655.29776
327,333,1104.1693670886077,1548.2303571428572,15.6,1595.7791081593928,8,256,935.683023255814,1168.1394776119403,1.7,1049.9,1388.7893357058124
328,334,1067.7748540145985,1548.2303571428572,12.5,1595.7791081593928,8,256,969.882738654147,1168.1394776119403,1.26,1335.0,1388.7893357058124
329,335,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,32,1024,1651.3279574468086,1168.1394776119403,2.06,2639.0,1388.7893357058124
330,336,1728.908148148148,1731.3806341463417,17.3,1595.7791081593928,8,256,1651.3279574468086,1168.1394776119403,2.7,1199.0,1388.7893357058124
331,337,1267.8125,782.0786244841817,15.6,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,2.0,943.0,1388.7893357058124
332,338,1104.1693670886077,782.0786244841817,14.0,1595.7791081593928,8,256,969.882738654147,1168.1394776119403,2.0,1334.0,1388.7893357058124
333,339,1086.3844444444444,782.0786244841817,15.6,541.625955882353,4,1024,969.882738654147,1168.1394776119403,1.85,449.0,655.29776
334,340,1104.1693670886077,1731.3806341463417,15.6,1595.7791081593928,8,256,1651.3279574468086,1168.1394776119403,2.5,999.0,1388.7893357058124
335,341,1067.7748540145985,782.0786244841817,14.0,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.48,1268.0,1388.7893357058124
336,342,1186.06898989899,1548.2303571428572,15.6,1015.0152482269503,8,128,935.683023255814,1168.1394776119403,1.9,1049.0,1388.7893357058124
337,343,1067.7748540145985,782.0786244841817,15.6,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.84,1144.0,1388.7893357058124
338,344,1104.1693670886077,782.0786244841817,15.6,312.236375,4,1024,969.882738654147,617.0688709677419,2.0,274.99,655.29776
339,345,1186.06898989899,782.0786244841817,15.6,1015.0152482269503,8,256,935.683023255814,1168.1394776119403,2.0,1142.75,1388.7893357058124
340,346,1186.06898989899,782.0786244841817,15.6,312.236375,4,500,969.882738654147,617.0688709677419,2.2,274.9,655.29776
341,347,1086.3844444444444,782.0786244841817,15.6,658.7957142857142,12,2048,864.4795121951221,1168.1394776119403,2.2,899.0,655.29776
342,348,1067.7748540145985,782.0786244841817,15.6,541.625955882353,8,1024,1047.3028,1168.1394776119403,2.1,716.0,655.29776
343,349,1086.3844444444444,1282.401652892562,13.9,1595.7791081593928,16,512,1205.7682352941176,1168.1394776119403,1.4,2099.0,1388.7893357058124
344,350,1186.06898989899,1548.2303571428572,13.3,1595.7791081593928,8,256,1205.7682352941176,1168.1394776119403,1.2,1579.0,1388.7893357058124
345,351,1086.3844444444444,1731.3806341463417,15.6,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,2.4,1129.0,1388.7893357058124
346,352,1067.7748540145985,782.0786244841817,14.0,312.236375,2,32,969.882738654147,1168.1394776119403,1.44,279.0,527.6082666666667
347,353,1186.06898989899,1548.2303571428572,15.6,1595.7791081593928,16,512,1205.7682352941176,1168.1394776119403,1.88,1607.96,1388.7893357058124
348,354,1104.1693670886077,1282.401652892562,11.6,312.236375,4,32,969.882738654147,1168.1394776119403,1.5,375.0,527.6082666666667
349,355,1186.06898989899,1548.2303571428572,15.6,1015.0152482269503,8,1024,864.4795121951221,1168.1394776119403,1.9,663.0,655.29776
350,356,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,16,512,1651.3279574468086,1168.1394776119403,2.06,2027.42,1388.7893357058124
351,357,1067.7748540145985,782.0786244841817,15.6,1595.7791081593928,8,256,969.882738654147,1168.1394776119403,1.84,1304.0,1388.7893357058124
352,358,1728.908148148148,1731.3806341463417,17.3,1595.7791081593928,8,128,1651.3279574468086,1168.1394776119403,2.7,1409.0,1388.7893357058124
353,359,1067.7748540145985,2280.3589655172414,15.6,1595.7791081593928,8,256,2291.9011111111113,1168.1394776119403,2.6,1738.27,1388.7893357058124
354,360,1267.8125,782.0786244841817,15.6,1595.7791081593928,16,512,1403.6666666666667,1168.1394776119403,2.4,1403.0,1388.7893357058124
355,361,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,8,128,864.4795121951221,1168.1394776119403,2.02,970.9,1388.7893357058124
356,362,1086.3844444444444,782.0786244841817,15.6,312.236375,4,1024,969.882738654147,587.9733333333334,2.2,321.99,655.29776
357,363,1186.06898989899,1731.3806341463417,15.6,1015.0152482269503,8,1024,1651.3279574468086,1168.1394776119403,2.65,999.0,655.29776
358,364,1186.06898989899,782.0786244841817,15.6,1015.0152482269503,8,2048,969.882738654147,1168.1394776119403,2.36,557.37,655.29776
359,365,1186.06898989899,782.0786244841817,14.0,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.36,1427.0,1388.7893357058124
360,366,1067.7748540145985,782.0786244841817,15.6,541.625955882353,4,500,969.882738654147,1168.1394776119403,1.86,439.0,655.29776
361,367,1104.1693670886077,782.0786244841817,14.0,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,2.0,945.0,1388.7893357058124
362,368,1086.3844444444444,782.0786244841817,17.3,1015.0152482269503,6,128,1651.3279574468086,1168.1394776119403,2.8,719.0,1388.7893357058124
363,369,1067.7748540145985,782.0786244841817,15.6,1015.0152482269503,8,1024,969.882738654147,1168.1394776119403,1.86,639.0,655.29776
364,370,1086.3844444444444,782.0786244841817,15.6,541.625955882353,8,256,612.5227777777777,587.9733333333334,2.2,499.0,1388.7893357058124
365,371,1067.7748540145985,782.0786244841817,15.6,421.1222222222222,8,2048,969.882738654147,1168.1394776119403,2.04,389.0,655.29776
366,372,1186.06898989899,782.0786244841817,17.3,1015.0152482269503,8,128,864.4795121951221,1168.1394776119403,2.8,1085.0,1388.7893357058124
367,373,1086.3844444444444,1731.3806341463417,15.6,1015.0152482269503,8,128,1651.3279574468086,587.9733333333334,2.4,809.0,1388.7893357058124
368,374,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,8,256,796.1311538461539,1168.1394776119403,2.33,899.0,1388.7893357058124
369,375,1067.7748540145985,1548.2303571428572,14.0,1595.7791081593928,8,256,969.882738654147,1168.1394776119403,1.36,1750.0,1388.7893357058124
370,376,1104.1693670886077,1282.401652892562,15.6,1595.7791081593928,12,512,1360.202,1168.1394776119403,2.26,1099.0,1388.7893357058124
371,377,626.7758252427184,782.0786244841817,15.6,445.8241666666667,4,128,588.5527777777778,1168.1394776119403,2.1,426.0,1388.7893357058124
372,378,1104.1693670886077,1731.3806341463417,17.3,1682.3333333333333,16,256,1261.1216666666667,1168.1394776119403,3.25,2199.0,1388.7893357058124
373,379,1086.3844444444444,782.0786244841817,17.3,448.5,4,128,588.5527777777778,1168.1394776119403,2.6,489.0,1388.7893357058124
374,380,1186.06898989899,1282.401652892562,13.3,1595.7791081593928,8,256,1205.7682352941176,1168.1394776119403,1.62,869.01,1388.7893357058124
375,381,1067.7748540145985,782.0786244841817,15.6,445.8241666666667,4,256,588.5527777777778,1168.1394776119403,1.91,488.99,1388.7893357058124
376,382,1086.3844444444444,636.232,11.6,390.25,4,128,969.882738654147,1168.1394776119403,1.59,553.0,1388.7893357058124
377,383,1186.06898989899,782.0786244841817,15.6,312.236375,4,500,969.882738654147,1168.1394776119403,1.8,309.0,655.29776
378,384,1104.1693670886077,782.0786244841817,14.0,312.236375,4,32,969.882738654147,1168.1394776119403,1.5,286.0,527.6082666666667
379,385,626.7758252427184,782.0786244841817,15.6,1595.7791081593928,8,1024,1651.3279574468086,617.0688709677419,2.4,846.0,655.29776
380,386,1067.7748540145985,1731.3806341463417,17.3,1595.7791081593928,8,128,1651.3279574468086,1168.1394776119403,3.35,1191.0,1388.7893357058124
381,387,1086.3844444444444,782.0786244841817,15.6,541.625955882353,4,128,969.882738654147,587.9733333333334,1.85,403.5,1388.7893357058124
382,388,1104.1693670886077,1731.3806341463417,15.6,1595.7791081593928,8,128,1651.3279574468086,1168.1394776119403,2.3,1655.0,1388.7893357058124
383,389,1086.3844444444444,782.0786244841817,14.0,1015.0152482269503,8,256,935.683023255814,1168.1394776119403,1.5,1099.0,1388.7893357058124
384,390,1104.1693670886077,1548.2303571428572,13.3,1595.7791081593928,16,512,969.882738654147,1168.1394776119403,1.1,1748.9,1388.7893357058124
385,391,1086.3844444444444,1548.2303571428572,14.0,1595.7791081593928,8,512,969.882738654147,1168.1394776119403,1.13,2282.0,1388.7893357058124
386,392,1086.3844444444444,782.0786244841817,13.3,541.625955882353,4,128,969.882738654147,1168.1394776119403,1.5,549.0,1388.7893357058124
387,393,1186.06898989899,2280.3589655172414,15.6,1015.0152482269503,8,500,1369.0,1168.1394776119403,2.23,1369.0,655.29776
388,394,1186.06898989899,2280.3589655172414,15.6,1595.7791081593928,8,256,2291.9011111111113,1168.1394776119403,2.0,2135.0,1388.7893357058124
389,395,1086.3844444444444,1282.401652892562,14.0,1595.7791081593928,16,512,969.882738654147,1168.1394776119403,1.42,2509.0,1388.7893357058124
390,396,1104.1693670886077,1731.3806341463417,17.3,1595.7791081593928,8,1024,1651.3279574468086,1168.1394776119403,3.0,1039.0,655.29776
391,397,1104.1693670886077,1731.3806341463417,17.3,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,3.0,1591.0,1388.7893357058124
392,399,626.7758252427184,782.0786244841817,15.6,1015.0152482269503,12,1024,649.665,1168.1394776119403,2.2,693.99,655.29776
393,400,1728.908148148148,1731.3806341463417,17.3,1595.7791081593928,8,256,1651.3279574468086,1168.1394776119403,2.7,1349.0,1388.7893357058124
394,401,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,8,256,796.1311538461539,617.0688709677419,2.33,778.87,1388.7893357058124
395,402,1067.7748540145985,1548.2303571428572,15.6,445.8241666666667,4,256,606.0823529411764,1168.1394776119403,1.91,499.0,1388.7893357058124
396,403,1086.3844444444444,782.0786244841817,15.6,1595.7791081593928,8,256,1261.1216666666667,1168.1394776119403,2.1,1229.56,1388.7893357058124
397,404,1086.3844444444444,782.0786244841817,14.0,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.9,938.0,1388.7893357058124
398,405,1186.06898989899,2280.3589655172414,15.6,1595.7791081593928,8,256,2291.9011111111113,1168.1394776119403,1.78,2712.0,1388.7893357058124
399,406,1086.3844444444444,1548.2303571428572,14.0,1595.7791081593928,16,1024,969.882738654147,1168.1394776119403,1.13,2625.0,1388.7893357058124
400,407,1086.3844444444444,782.0786244841817,15.6,312.236375,4,1024,969.882738654147,1168.1394776119403,2.2,306.0,655.29776
401,408,1104.1693670886077,1731.3806341463417,17.3,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,2.9,1529.0,1388.7893357058124
402,409,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,8,256,1261.1216666666667,1168.1394776119403,2.1,1144.5,1388.7893357058124
403,410,626.7758252427184,782.0786244841817,15.6,1595.7791081593928,8,256,1651.3279574468086,617.0688709677419,2.5,879.0,1388.7893357058124
404,411,1728.908148148148,1731.3806341463417,17.3,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,2.8,2249.0,1388.7893357058124
405,412,1104.1693670886077,1548.2303571428572,14.0,1595.7791081593928,8,512,969.882738654147,1168.1394776119403,1.1,1873.0,1388.7893357058124
406,413,1267.8125,1548.2303571428572,13.3,1595.7791081593928,16,512,969.882738654147,1168.1394776119403,1.2,1747.0,1388.7893357058124
407,414,1186.06898989899,1548.2303571428572,14.0,1595.7791081593928,8,512,969.882738654147,1168.1394776119403,1.36,1680.0,1388.7893357058124
408,415,1086.3844444444444,782.0786244841817,15.6,541.625955882353,4,500,969.882738654147,1168.1394776119403,2.2,409.0,655.29776
409,416,1086.3844444444444,782.0786244841817,11.6,312.236375,2,32,969.882738654147,1168.1394776119403,1.15,304.45,527.6082666666667
410,417,1086.3844444444444,2280.3589655172414,15.6,1595.7791081593928,8,512,2291.9011111111113,1168.1394776119403,2.67,1925.0,1388.7893357058124
411,418,1086.3844444444444,1548.2303571428572,14.0,1595.7791081593928,8,512,1360.202,1168.1394776119403,1.7,1943.0,1388.7893357058124
412,419,1067.7748540145985,782.0786244841817,15.6,541.625955882353,4,1024,606.0823529411764,1168.1394776119403,2.1,469.0,655.29776
413,420,626.7758252427184,1282.401652892562,13.3,1595.7791081593928,8,256,969.882738654147,1168.1394776119403,1.6,789.01,1388.7893357058124
414,421,1104.1693670886077,1282.401652892562,13.3,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.27,928.0,1388.7893357058124
415,422,1186.06898989899,782.0786244841817,15.6,1015.0152482269503,4,256,588.5527777777778,617.0688709677419,2.3,598.9,1388.7893357058124
416,423,1186.06898989899,782.0786244841817,13.3,541.625955882353,4,128,969.882738654147,1168.1394776119403,1.65,689.0,1388.7893357058124
417,424,1067.7748540145985,1548.2303571428572,14.0,1595.7791081593928,8,256,969.882738654147,1168.1394776119403,1.43,1500.0,1388.7893357058124
418,425,1186.06898989899,782.0786244841817,15.6,1015.0152482269503,8,1024,969.882738654147,1168.1394776119403,2.14,539.95,655.29776
419,426,1086.3844444444444,1548.2303571428572,14.0,1595.7791081593928,8,256,1261.1216666666667,1168.1394776119403,1.75,1215.38,1388.7893357058124
420,427,1086.3844444444444,1282.401652892562,15.6,1595.7791081593928,16,512,1651.3279574468086,1168.1394776119403,2.0,1899.0,1388.7893357058124
